,geometry,TOT_P_2018,distance,weighted_distance,avg_bycicle,population_normal,distance_normal,avg_bycicle_normal,weighted_distance_normal
1880,POINT (3.2238019489546548 51.184874754530114),2827.0,0.002777582120620667,7.852224654994625,17149.2,0.09729822749956978,0.015929519641143607,0.2930375139690579,0.45418295304565065
1881,POINT (3.2238019489546548 51.184874754530114),2827.0,0.002777582120620667,7.852224654994625,17149.2,0.09729822749956978,0.015929519641143607,0.2930375139690579,0.45418295304565065
1882,POINT (3.233690867297454 51.17087345632853),135.0,0.008663596660573978,1.1695855491774871,17149.2,0.004646360351058337,0.04968599565175805,0.2930375139690579,0.06765035921725214
1883,POINT (3.233690867297454 51.17087345632853),135.0,0.008663596660573978,1.1695855491774871,17149.2,0.004646360351058337,0.04968599565175805,0.2930375139690579,0.06765035921725214
1884,POINT (3.2277672028772866 51.17719548977785),1754.0,0.007100737566799028,12.454693692165495,17149.2,0.06036826707967648,0.040722950258498924,0.2930375139690579,0.7203957870447142
1885,POINT (3.2277672028772866 51.17719548977785),1754.0,0.007100737566799028,12.454693692165495,17149.2,0.06036826707967648,0.040722950258498924,0.2930375139690579,0.7203957870447142
1886,POINT (3.255579287915689 51.15515840344855),423.0,0.008289675016032214,3.5065325317816263,17149.2,0.014558595766649458,0.047541543418732526,0.2930375139690579,0.20282243188523638
1887,POINT (3.255579287915689 51.15515840344855),423.0,0.008289675016032214,3.5065325317816263,17149.2,0.014558595766649458,0.047541543418732526,0.2930375139690579,0.20282243188523638
1888,POINT (3.2632258096270026 51.151956932288314),604.0,0.008289675016032214,5.006963709683457,17149.2,0.02078816038547582,0.047541543418732526,0.2930375139690579,0.2896093353633162
1889,POINT (3.7030073136112938 51.03562597477629),873.0,0.0005915115199882661,0.5163895569497563,21190.4,0.030046463603510584,0.003392336919820856,0.36209165068982374,0.036907179207356124
1890,POINT (3.703583887727686 51.03549388326791),873.0,0.0005915115199882661,0.5163895569497563,21190.4,0.030046463603510584,0.003392336919820856,0.36209165068982374,0.036907179207356124
1891,POINT (3.704469751753925 51.0352909343111),6194.0,0.000908814256080385,5.629195502161904,21190.4,0.2131818964033729,0.005212077956186168,0.36209165068982374,0.4023275149457503
1892,POINT (3.7094483418694333 51.03414842650506),6194.0,0.001393364441707187,8.630499351934315,21190.4,0.2131818964033729,0.007990988304779982,0.36209165068982374,0.616835452893953
1893,POINT (3.714773986038009 51.03292866636381),6194.0,0.0001162089288281364,0.7197981051614769,21190.4,0.2131818964033729,0.0006664618124163355,0.36209165068982374,0.05144511019399796
1894,POINT (3.7146607271017933 51.03295468421358),6194.0,0.0001162089288281364,0.7197981051614769,21190.4,0.2131818964033729,0.0006664618124163355,0.36209165068982374,0.05144511019399796
1895,POINT (3.7080899523858024 51.03445865622346),6194.0,9.838327957524319e-05,0.6093860336890563,21190.4,0.2131818964033729,0.000564231160878786,0.36209165068982374,0.04355378463629593
1896,POINT (3.7079941014478894 51.03448083430726),6194.0,9.838327957524319e-05,0.6093860336890563,21190.4,0.2131818964033729,0.000564231160878786,0.36209165068982374,0.04355378463629593
1897,POINT (3.6622794566429877 51.0450630504301),1194.0,0.008118875195031065,9.693936982867092,21190.4,0.041094475993804856,0.04656200114592526,0.36209165068982374,0.6928410240610343
1898,POINT (3.6803860341650423 51.04086453753331),34.0,0.0009647477266157651,0.032801422704936016,21190.4,0.0011701944587850627,0.005532858145141146,0.36209165068982374,0.00234436961347207
1899,POINT (3.6509472592627987 51.0476791147504),1603.0,0.00043336700400421974,0.6946873074187643,21190.4,0.05517122698330752,0.002485373213939824,0.36209165068982374,0.049650401722734
1900,POINT (3.6505250705155907 51.04777690852265),1603.0,0.00036813458731689715,0.5901197434689861,21190.4,0.05517122698330752,0.0021112632802872517,0.36209165068982374,0.04217679237097356
1901,POINT (3.678870052231202 51.04121752038722),34.0,0.0010070669847177516,0.03424027748040356,21190.4,0.0011701944587850627,0.005775560403385659,0.36209165068982374,0.002447206842337075
1902,POINT (3.691236848215654 51.03834292187662),2796.0,0.0006590043421910068,1.842576140766055,21190.4,0.09623128549303046,0.003779410349237419,0.36209165068982374,0.13169183403348364
1903,POINT (3.691236848215654 51.03834292187662),2796.0,0.0006590043421910068,1.842576140766055,21190.4,0.09623128549303046,0.003779410349237419,0.36209165068982374,0.13169183403348364
1904,POINT (3.690594946219 51.038492081354086),2796.0,0.0006590043421910068,1.842576140766055,21190.4,0.09623128549303046,0.003779410349237419,0.36209165068982374,0.13169183403348364
1905,POINT (3.6989620369650345 51.03655273627812),873.0,0.0041500783156520815,3.6230183695642673,21190.4,0.030046463603510584,0.023800827903763876,0.36209165068982374,0.258942859005303
1906,POINT (3.6989620369650345 51.03655273627812),873.0,0.0041500783156520815,3.6230183695642673,21190.4,0.030046463603510584,0.023800827903763876,0.36209165068982374,0.258942859005303
1907,POINT (3.488715569128064 51.083403208345594),435.0,0.016062113526794333,6.987019384155535,6758.2,0.014971605575632421,0.09211671943156624,0.11548096277993651,0.1592638595738307
1908,POINT (3.467264164972449 51.08806626880409),973.0,0.020893664991405887,20.32953603663793,6758.2,0.03348821201170194,0.11982581698851905,0.11548096277993651,0.4633965063675798
1909,POINT (3.467264164972449 51.08806626880409),973.0,0.020893664991405887,20.32953603663793,6758.2,0.03348821201170194,0.11982581698851905,0.11548096277993651,0.4633965063675798
1910,POINT (3.5481840544040373 51.070445941537514),236.0,0.012714415807203595,3.0006021305000483,906.0666666666667,0.008122526243331613,0.07291756914148731,0.015482443699428024,0.009169862313130467
1911,POINT (3.53576245747073 51.07315892862648),741.0,0.012714415807203595,9.421382113137865,906.0666666666667,0.025503355704697986,0.07291756914148731,0.015482443699428024,0.028791813449278288
1912,POINT (3.575974360459069 51.06437573303519),852.0,0.011298316887551172,9.626165988193598,906.0666666666667,0.029323696437790397,0.06479619790031413,0.015482443699428024,0.029417634486703686
1913,POINT (3.6111819559738794 51.05665680297148),111.0,0.015495072674385973,1.719953066856843,906.0666666666667,0.0038203407330924108,0.08886472254956176,0.015482443699428024,0.0052561892987443085
1914,POINT (3.6543689119695455 51.04689045771967),1603.0,0.0035113654263990517,5.62871877851768,21190.4,0.05517122698330752,0.020137789666703872,0.36209165068982374,0.4022934427521264
1915,POINT (3.650166394837613 51.04785982313177),1603.0,0.00036813458731689715,0.5901197434689861,21190.4,0.05517122698330752,0.0021112632802872517,0.36209165068982374,0.04217679237097356
1916,POINT (3.3868593308665087 51.1073454071303),358.0,0.00948466651912736,3.395510613847595,6758.2,0.012321459301325072,0.05439485676570217,0.11548096277993651,0.0773981143964774
1917,POINT (3.4468663791661474 51.09259126283429),2474.0,0.017997066575375087,44.52474270747796,6758.2,0.08514885561865428,0.10321373520050785,0.11548096277993651,1.0149080717029908
1918,POINT (3.4468663791661474 51.09259126283429),2474.0,0.017997066575375087,44.52474270747796,6758.2,0.08514885561865428,0.10321373520050785,0.11548096277993651,1.0149080717029908
1919,POINT (4.717198659571408 50.88423878734057),4092.0,4.992800499394406e-05,0.20430539643521908,58522.2,0.1408363448631905,0.0002863386577446816,1.0,0.040326889949793054
1920,POINT (4.717198659571408 50.88423878734057),4092.0,4.992800499394406e-05,0.20430539643521908,58522.2,0.1408363448631905,0.0002863386577446816,1.0,0.040326889949793054
1921,POINT (4.717211082551475 50.884190429556824),4092.0,4.992800499394406e-05,0.20430539643521908,58522.2,0.1408363448631905,0.0002863386577446816,1.0,0.040326889949793054
1922,POINT (4.717184039350041 50.884295698122),4092.0,5.875872629621987e-05,0.24044070800413173,58522.2,0.1408363448631905,0.00033698311840193643,1.0,0.047459470676328476
1923,POINT (4.716964501006164 50.88515027469711),4092.0,0.0008823254542150488,3.6104757586479796,58522.2,0.1408363448631905,0.00506016385562667,1.0,0.7126549818352893
1924,POINT (4.717387434520348 50.883503960583276),4092.0,0.00012634151284305578,0.5169894705537843,41837.86666666667,0.1408363448631905,0.000724572496123188,0.7149059103496908,0.0729533900029967
1925,POINT (4.717355998493699 50.88362632869226),4092.0,0.00012634151284305578,0.5169894705537843,41837.86666666667,0.1408363448631905,0.000724572496123188,0.7149059103496908,0.0729533900029967
1926,POINT (4.717291129664133 50.88387883757623),4092.0,0.0002607080772345742,1.0668174520438778,41837.86666666667,0.1408363448631905,0.0014951689118681874,0.7149059103496908,0.1505406861721829
1927,POINT (4.717974382571859 50.88121920227285),6704.0,0.0017325148857548422,11.614779794100462,41837.86666666667,0.23073481328514886,0.009936026624133967,0.7149059103496908,1.6389841735273507
1928,POINT (4.719862469520666 50.87386962110296),6704.0,0.0014439147677633712,9.68000460308564,41837.86666666667,0.23073481328514886,0.008280895993125221,0.7149059103496908,1.3659642821801778
1929,POINT (4.719356519883889 50.87200335429656),2660.0,0.000570557409447707,1.5176827091309006,41837.86666666667,0.0915505076578902,0.0032721644457325135,0.7149059103496908,0.21416315976693104
1930,POINT (4.719733695122801 50.87243146012066),2660.0,0.000570557409447707,1.5176827091309006,41837.86666666667,0.0915505076578902,0.0032721644457325135,0.7149059103496908,0.21416315976693104
1931,POINT (4.719733695122801 50.87243146012066),2660.0,0.000570557409447707,1.5176827091309006,41837.86666666667,0.0915505076578902,0.0032721644457325135,0.7149059103496908,0.21416315976693104
1932,POINT (5.878601196245595 49.55395860293159),2341.2800958556527,0.006467383435792122,15.14195611048664,2734.133333333333,0.0805809704304131,0.03709064466624537,0.04671959245095594,0.13963552450934966
1933,POINT (5.859433572483937 49.55323996165619),2341.2800958556527,0.012869211761598437,30.13042934678188,2734.133333333333,0.0805809704304131,0.07380532874275923,0.04671959245095594,0.2778556663901579
1934,POINT (5.872285201313932 49.552567467952954),2341.2800958556527,0.006467383435792122,15.14195611048664,2734.133333333333,0.0805809704304131,0.03709064466624537,0.04671959245095594,0.13963552450934966
1935,POINT (4.4657780446734145 51.17914400211414),961.0,4.1155241331086464e-05,0.03955018691917409,19508.333333333332,0.03307520220271898,0.0002360265859477282,0.33334928169708816,0.002602333521407492
1936,POINT (4.4658983180001215 51.179062208906565),961.0,0.0001042951004457224,0.10022759152833922,19508.333333333332,0.03307520220271898,0.0005981356369956533,0.33334928169708816,0.006594801226531888
1937,POINT (4.46581207606671 51.17912085868831),961.0,4.1155241331086464e-05,0.03955018691917409,19508.333333333332,0.03307520220271898,0.0002360265859477282,0.33334928169708816,0.002602333521407492
1938,POINT (4.468040098238059 51.17740181807984),961.0,0.0013379020207222854,1.2857238419141164,19508.333333333332,0.03307520220271898,0.007672909599612142,0.33334928169708816,0.08459839292096578
1939,POINT (4.852427123816206 52.39687757325783),43.0,0.0008175225119304826,0.03515346801301075,2719.8,0.0014799518155222853,0.004688516970999106,0.04647467115043522,0.000322477481660574
1940,POINT (4.853518105855279 52.3965932569844),163.0,0.00031002776443575124,0.05053452560302745,2719.8,0.005610049905351919,0.0017780188481972175,0.04647467115043522,0.0004635743633414673
1941,POINT (4.853518105855279 52.3965932569844),163.0,0.00031002776443575124,0.05053452560302745,2719.8,0.005610049905351919,0.0017780188481972175,0.04647467115043522,0.0004635743633414673
1942,POINT (4.847214363243885 52.39732788810901),43.0,0.005232175097369679,0.22498352918689618,2719.8,0.0014799518155222853,0.03000668652087543,0.04647467115043522,0.002063868119084184
1943,POINT (4.8552588839105795 52.39609353692048),163.0,0.0018110848627547415,0.29520683262902286,2719.8,0.005610049905351919,0.0103866278800005,0.04647467115043522,0.0027080558856943508
1944,POINT (4.853220113453067 52.39667880079157),43.0,0.00031002776443575124,0.013331193870737303,2719.8,0.0014799518155222853,0.0017780188481972175,0.04647467115043522,0.00012229262345817848
1945,POINT (4.867148860357903 52.39237787508394),1997.0,0.0004816615352170143,0.9618780858283775,2719.8,0.06873171571158149,0.0027623438488682084,0.04647467115043522,0.008823710442099925
1946,POINT (4.8667082862688344 52.39257253454697),1997.0,0.0004816615352170143,0.9618780858283775,2719.8,0.06873171571158149,0.0027623438488682084,0.04647467115043522,0.008823710442099925
1947,POINT (4.865905784025477 52.39292799984983),163.0,0.0003960758165857116,0.064560358103471,2719.8,0.005610049905351919,0.00227150709706982,0.04647467115043522,0.0005922391978113419
1948,POINT (4.865546629304664 52.393094984696454),163.0,0.0002245456089441932,0.03660093425790349,2719.8,0.005610049905351919,0.0012877760342184942,0.04647467115043522,0.00033575569561286286
1949,POINT (4.865343015218386 52.39318965271833),163.0,0.0002245456089441932,0.03660093425790349,2719.8,0.005610049905351919,0.0012877760342184942,0.04647467115043522,0.00033575569561286286
1950,POINT (4.864143373344626 52.39354361508386),163.0,0.00047415066294059836,0.07728655805931753,2719.8,0.005610049905351919,0.0027192687633249037,0.04647467115043522,0.0007089819587631601
1951,POINT (4.864599129168524 52.39341282716335),163.0,0.00047415066294059836,0.07728655805931753,2719.8,0.005610049905351919,0.0027192687633249037,0.04647467115043522,0.0007089819587631601
1952,POINT (4.838374024669954 52.39145758084399),70.0,0.0006107915001807598,0.04275540501265319,2719.8,0.002409223885733953,0.003502908204420197,0.04647467115043522,0.0003922132328666774
1953,POINT (4.838526145536985 52.392049125853696),70.0,0.0006107915001807598,0.04275540501265319,2719.8,0.002409223885733953,0.003502908204420197,0.04647467115043522,0.0003922132328666774
1954,POINT (4.838004713100008 52.3894705059425),2893.0,0.001197336704643349,3.4638950865332085,2719.8,0.09956978144897607,0.006866763150612597,0.04647467115043522,0.031775760042458356
1955,POINT (4.8380594764684846 52.38759527453783),2893.0,0.0014372083273326594,4.157843690973384,2719.8,0.09956978144897607,0.008242434349175945,0.04647467115043522,0.03814164116345935
1956,POINT (4.838199283666229 52.38616488238055),2893.0,0.0014372083273326594,4.157843690973384,2719.8,0.09956978144897607,0.008242434349175945,0.04647467115043522,0.03814164116345935
1957,POINT (4.838343734465265 52.384688131182564),2893.0,0.0014837992229710653,4.292631152055292,2719.8,0.09956978144897607,0.008509634581226912,0.04647467115043522,0.039378102982618395
1958,POINT (4.391782196333231 50.799835785069774),5932.0,0.00030959053866285965,1.8364910753480834,705.0666666666667,0.20416451557391155,0.0017755113448239834,0.012047849647939871,0.004367302289114473
1959,POINT (4.394201608292295 50.80242174551332),5932.0,0.0014124285702466755,8.378526278703278,705.0666666666667,0.20416451557391155,0.008100321673452161,0.012047849647939871,0.019924712669486363
1960,POINT (4.388939352519467 50.798043865578656),909.0,2.0253266000083573e-05,0.018410218794075967,705.0666666666667,0.03128549303045947,0.0001161531089037774,0.012047849647939871,4.378076853285383e-05
1961,POINT (4.391542622003827 50.7996396972264),5932.0,0.00030959053866285965,1.8364910753480834,705.0666666666667,0.20416451557391155,0.0017755113448239834,0.012047849647939871,0.004367302289114473
